,m1,delta,ctau,Signal,Background,S/sqrt(B)
sig_2018_Mchi-88p0_dMchi-16p0_ctau-10,80.0,0.2,10.0,1.7741754031305428,64.71540961434737,0.2205427074378174
sig_2018_Mchi-84p0_dMchi-8p0_ctau-100,80.0,0.1,100.0,1.5121989594389253,64.71540961434737,0.18797715947974494
sig_2018_Mchi-84p0_dMchi-8p0_ctau-10,80.0,0.1,10.0,48.34871139002418,64.71540961434737,6.010091049774855
sig_2018_Mchi-88p0_dMchi-16p0_ctau-100,80.0,0.2,100.0,0.06108485517296404,64.71540961434737,0.007593284925222924
65,80.0,0.2,1.0,0.0,64.71540961434737,0.0
sig_2018_Mchi-99p0_dMchi-18p0_ctau-10,90.0,0.2,10.0,1.3725502405633645,64.71540961434737,0.17061782370229323
sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,90.0,0.1,100.0,1.2143822954973424,64.71540961434737,0.1509564154936203
sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,90.0,0.1,10.0,37.431232428208354,64.71540961434737,4.6529702350088815
sig_2018_Mchi-94p5_dMchi-9p0_ctau-1,90.0,0.1,1.0,408.4071534390675,64.71540961434737,50.76793376657847
sig_2018_Mchi-99p0_dMchi-18p0_ctau-100,90.0,0.2,100.0,0.04555049074590712,64.71540961434737,0.005662252185718323
sig_2018_Mchi-99p0_dMchi-18p0_ctau-1,90.0,0.2,1.0,13.423554679841445,64.71540961434737,1.6686439724663384
sig_2018_Mchi-110p0_dMchi-20p0_ctau-100,100.0,0.2,100.0,0.03752595247092669,64.71540961434737,0.0046647446146067875
sig_2018_Mchi-110p0_dMchi-20p0_ctau-1,100.0,0.2,1.0,9.62049888804308,64.71540961434737,1.1958969039519578
sig_2018_Mchi-105p0_dMchi-10p0_ctau-1,100.0,0.1,1.0,298.6268804524236,64.71540961434737,37.12145970036368
sig_2018_Mchi-105p0_dMchi-10p0_ctau-100,100.0,0.1,100.0,0.9772112918906775,64.71540961434737,0.12147436136928545
sig_2018_Mchi-105p0_dMchi-10p0_ctau-10,100.0,0.1,10.0,29.129290564156594,64.71540961434737,3.620979411295147
sig_2018_Mchi-110p0_dMchi-20p0_ctau-10,100.0,0.2,10.0,1.0591992532712264,64.71540961434737,0.1316660520827673
