,m1,delta,ctau,Signal,Background,S/sqrt(B)
sig_2018_Mchi-84p0_dMchi-8p0_ctau-100,80.0,0.1,100.0,4.585331572135066,178586.03049078304,0.010850431350209248
sig_2018_Mchi-88p0_dMchi-16p0_ctau-100,80.0,0.2,100.0,0.1691572508954099,178586.03049078304,0.0004002827514992851
sig_2018_Mchi-84p0_dMchi-8p0_ctau-1,80.0,0.1,1.0,1224.9125263061035,178586.03049078304,2.8985535871525108
sig_2018_Mchi-88p0_dMchi-16p0_ctau-10,80.0,0.2,10.0,3.481211319083953,178586.03049078304,0.00823771276712793
65,80.0,0.2,1.0,0.0,178586.03049078304,0.0
sig_2018_Mchi-99p0_dMchi-18p0_ctau-10,90.0,0.2,10.0,2.7802584717326253,178586.03049078304,0.006579023394228802
sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,90.0,0.1,100.0,3.5891448942740833,178586.03049078304,0.008493119781770024
sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,90.0,0.1,10.0,74.7749498832203,178586.03049078304,0.1769425934983007
sig_2018_Mchi-94p5_dMchi-9p0_ctau-1,90.0,0.1,1.0,972.3465119149289,178586.03049078304,2.3008977453806656
sig_2018_Mchi-99p0_dMchi-18p0_ctau-100,90.0,0.2,100.0,0.1293239728943275,178586.03049078304,0.00030602386495963717
sig_2018_Mchi-99p0_dMchi-18p0_ctau-1,90.0,0.2,1.0,35.95322543789819,178586.03049078304,0.08507738171066773
sig_2018_Mchi-110p0_dMchi-20p0_ctau-100,100.0,0.2,100.0,0.10674105410562301,178586.03049078304,0.0002525851100627708
sig_2018_Mchi-110p0_dMchi-20p0_ctau-1,100.0,0.2,1.0,27.702475302658147,178586.03049078304,0.06555334151383925
sig_2018_Mchi-105p0_dMchi-10p0_ctau-1,100.0,0.1,1.0,767.0322670784265,178586.03049078304,1.815055427595734
sig_2018_Mchi-105p0_dMchi-10p0_ctau-100,100.0,0.1,100.0,2.827778859978018,178586.03049078304,0.006691472560070006
sig_2018_Mchi-105p0_dMchi-10p0_ctau-10,100.0,0.1,10.0,59.628522278578664,178586.03049078304,0.14110106920727664
sig_2018_Mchi-110p0_dMchi-20p0_ctau-10,100.0,0.2,10.0,2.1762767076736638,178586.03049078304,0.005149800105879219
