,m1,delta,ctau,Signal,Background,S/sqrt(B)
sig_2018_Mchi-84p0_dMchi-8p0_ctau-1,80.0,0.1,1.0,1080.775238207149,55948.875804493306,4.569195113478706
sig_2018_Mchi-88p0_dMchi-16p0_ctau-100,80.0,0.2,100.0,0.12257846533291414,55948.875804493306,0.0005182251637685286
sig_2018_Mchi-88p0_dMchi-16p0_ctau-10,80.0,0.2,10.0,2.958282583595555,55948.875804493306,0.012506735764668967
sig_2018_Mchi-84p0_dMchi-8p0_ctau-10,80.0,0.1,10.0,81.18261880073175,55948.875804493306,0.3432158806108872
65,80.0,0.2,1.0,0.0,55948.875804493306,0.0
sig_2018_Mchi-99p0_dMchi-18p0_ctau-10,90.0,0.2,10.0,2.37456604318473,55948.875804493306,0.010038956461614061
sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,90.0,0.1,100.0,2.5698031832499995,55948.875804493306,0.010864360814729714
sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,90.0,0.1,10.0,63.02442732075885,55948.875804493306,0.26644846695554164
sig_2018_Mchi-94p5_dMchi-9p0_ctau-1,90.0,0.1,1.0,860.9082845132838,55948.875804493306,3.6396632599362713
sig_2018_Mchi-99p0_dMchi-18p0_ctau-100,90.0,0.2,100.0,0.09523664164958363,55948.875804493306,0.0004026320943207947
sig_2018_Mchi-99p0_dMchi-18p0_ctau-1,90.0,0.2,1.0,32.752486170261,55948.875804493306,0.13846773544857252
sig_2018_Mchi-110p0_dMchi-20p0_ctau-100,100.0,0.2,100.0,0.07893714943043643,55948.875804493306,0.00033372270634901265
sig_2018_Mchi-110p0_dMchi-20p0_ctau-1,100.0,0.2,1.0,25.321636970246118,55948.875804493306,0.10705232301737332
sig_2018_Mchi-105p0_dMchi-10p0_ctau-1,100.0,0.1,1.0,685.55595792548,55948.875804493306,2.8983259629130504
sig_2018_Mchi-105p0_dMchi-10p0_ctau-100,100.0,0.1,100.0,2.073859852384809,55948.875804493306,0.008767660442772033
sig_2018_Mchi-105p0_dMchi-10p0_ctau-10,100.0,0.1,10.0,50.56686848874536,55948.875804493306,0.2137816265905335
sig_2018_Mchi-110p0_dMchi-20p0_ctau-10,100.0,0.2,10.0,1.8700728555009203,55948.875804493306,0.00790610984701912
