,Preselections,n(good vertex) > 0,Leading jet pT > 80 GeV,Leading jet |eta| < 2.4,"dPhi(MET,leading jet) > 2.0","dPhi(MET,all jets) > 0.75",BDT,m1,delta,ctau
sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,3.7075751571633013,0.48374378962111597,0.48374378962111597,0.47727675390156016,0.47727675390156016,0.47727675390156016,0.30980127452515194,5.0,0.2,100.0
sig_2018_Mchi-5p25_dMchi-0p5_ctau-100,109.09253054976737,11.786258214755529,11.786258214755529,11.211859645341153,11.211859645341153,10.67820959272288,4.764867377708121,5.0,0.1,100.0
sig_2018_Mchi-11p0_dMchi-2p0_ctau-100,2.2704102089667417,0.4956626832439624,0.4956626832439624,0.47151164251695005,0.47151164251695005,0.4651537856709303,0.35464811723352974,10.0,0.2,100.0
sig_2018_Mchi-10p5_dMchi-1p0_ctau-100,67.8599424725068,11.823279817558305,11.823279817558305,11.26491666784224,11.26491666784224,11.14110440686869,7.585852983664627,10.0,0.1,100.0
sig_2018_Mchi-21p0_dMchi-2p0_ctau-100,61.34036039436957,14.557475239225003,14.5337570091302,14.060287921377054,14.060287921377054,13.800682195291593,11.296892237697332,20.0,0.1,100.0
sig_2018_Mchi-22p0_dMchi-4p0_ctau-100,2.2102147462498336,0.5845837068936436,0.5836379709411794,0.5666716067533429,0.5666716067533429,0.5572336213075736,0.48275561380691573,20.0,0.2,100.0
sig_2018_Mchi-31p5_dMchi-3p0_ctau-100,8129.511234527138,2124.486176222565,2122.902670877726,2075.702583268538,2075.702583268538,2041.0747756758258,1701.18715274402,30.0,0.1,100.0
sig_2018_Mchi-33p0_dMchi-6p0_ctau-100,499.781068196849,134.16558392133365,134.16558392133365,129.747193967348,129.747193967348,128.34981031756112,117.65792499493595,30.0,0.2,100.0
sig_2018_Mchi-42p0_dMchi-4p0_ctau-100,38.618756726754604,10.320933426916081,10.320933426916081,9.955845761626701,9.955845761626701,9.84067959057426,8.39327862102225,40.0,0.1,100.0
sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,1.3904652249128409,0.4096680297989334,0.40935690547180653,0.39631711931446434,0.39631711931446434,0.38918209795985614,0.34573757228387586,40.0,0.2,100.0
sig_2018_Mchi-52p5_dMchi-5p0_ctau-100,16.199980161667,4.595570594996945,4.592876744062637,4.460354045447236,4.460354045447236,4.406319349544566,3.8576726619893944,50.0,0.1,100.0
sig_2018_Mchi-55p0_dMchi-10p0_ctau-100,0.5908909412654111,0.1850455286554263,0.1850455286554263,0.17924553674026236,0.17924553674026236,0.17718936090833506,0.1523270717224616,50.0,0.2,100.0
sig_2018_Mchi-63p0_dMchi-6p0_ctau-100,10.480328864430055,3.099284032865508,3.099284032865508,2.994688809661911,2.994688809661911,2.942391198060112,2.5735129808017176,60.0,0.1,100.0
sig_2018_Mchi-73p5_dMchi-7p0_ctau-100,7.76941494583834,2.3378034443663247,2.3359390465155254,2.2558925406182073,2.2558925406182073,2.2149048404330998,1.8758728263933477,70.0,0.1,100.0
sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,0.2756084792402268,0.09240583217527952,0.09234279750601306,0.08901390912319575,0.08901390912319575,0.08725806162280315,0.07269377139087878,70.0,0.2,100.0
sig_2018_Mchi-84p0_dMchi-8p0_ctau-100,5.8455426810435,1.9076957601578384,1.9064664160502334,1.8462969848048068,1.8462969848048068,1.8180417739174959,1.5085143885571761,80.0,0.1,100.0
sig_2018_Mchi-88p0_dMchi-16p0_ctau-100,0.2204424382404273,0.07916817247257978,0.07912696762601529,0.07665432358837813,0.07665432358837813,0.07533573732974674,0.060919744880073755,80.0,0.2,100.0
sig_2018_Mchi-99p0_dMchi-18p0_ctau-100,0.16991947802670063,0.062334371701626416,0.062249393250668035,0.059827980411295875,0.059827980411295875,0.05893539754179093,0.04549387444887792,90.0,0.2,100.0
sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,4.551906298521432,1.5276352552642163,1.5269711745750778,1.4846431834390317,1.4846431834390317,1.4609871535570507,1.2110515769661154,90.0,0.1,100.0
sig_2018_Mchi-110p0_dMchi-20p0_ctau-100,0.13850063448582392,0.0524813989267425,0.0524606708420937,0.050475496995772584,0.050475496995772584,0.049606938031468976,0.03744310256632139,100.0,0.2,100.0
sig_2018_Mchi-105p0_dMchi-10p0_ctau-100,3.5934729088050124,1.2624467710154248,1.2609123904130461,1.218443159621324,1.218443159621324,1.2002774603034392,0.9728310642697025,100.0,0.1,100.0
