,m1,delta,ctau,Signal,Background,S/sqrt(B)
sig_2018_Mchi-73p5_dMchi-7p0_ctau-100,70.0,0.1,100.0,1.3432793899026478,14115.205254935872,0.01130635851570347
sig_2018_Mchi-88p0_dMchi-16p0_ctau-100,80.0,0.2,100.0,0.035298241466385265,14115.205254935872,0.00029710466489160246
sig_2018_Mchi-88p0_dMchi-16p0_ctau-10,80.0,0.2,10.0,0.8409944705866705,14115.205254935872,0.007078635364803933
sig_2018_Mchi-84p0_dMchi-8p0_ctau-100,80.0,0.1,100.0,1.045199844383717,14115.205254935872,0.008797428330986474
sig_2018_Mchi-84p0_dMchi-8p0_ctau-10,80.0,0.1,10.0,22.667548049555407,14115.205254935872,0.1907923450971599
sig_2018_Mchi-84p0_dMchi-8p0_ctau-1,80.0,0.1,1.0,304.36055524615347,14115.205254935872,2.5617973308598
sig_2018_Mchi-94p5_dMchi-9p0_ctau-1,90.0,0.1,1.0,232.87273455089556,14115.205254935872,1.9600856271274216
sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,90.0,0.1,10.0,16.775092569300895,14115.205254935872,0.14119565307733553
sig_2018_Mchi-99p0_dMchi-18p0_ctau-10,90.0,0.2,10.0,0.6588838042998253,14115.205254935872,0.005545813155180119
sig_2018_Mchi-99p0_dMchi-18p0_ctau-1,90.0,0.2,1.0,8.939054334071487,14115.205254935872,0.07523985989220748
sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,90.0,0.1,100.0,0.7842918206153847,14115.205254935872,0.006601370177691769
sig_2018_Mchi-99p0_dMchi-18p0_ctau-100,90.0,0.2,100.0,0.027679393023881456,14115.205254935872,0.00023297695429373494
sig_2018_Mchi-110p0_dMchi-20p0_ctau-10,100.0,0.2,10.0,0.5326543901909022,14115.205254935872,0.004483342442184131
sig_2018_Mchi-110p0_dMchi-20p0_ctau-100,100.0,0.2,100.0,0.022195305917484448,14115.205254935872,0.0001868174915472953
sig_2018_Mchi-105p0_dMchi-10p0_ctau-100,100.0,0.1,100.0,0.6282750909034567,14115.205254935872,0.005288180163886446
sig_2018_Mchi-105p0_dMchi-10p0_ctau-1,100.0,0.1,1.0,187.63881938245058,14115.205254935872,1.5793525750105262
sig_2018_Mchi-110p0_dMchi-20p0_ctau-1,100.0,0.2,1.0,6.921133308850665,14115.205254935872,0.058255054840463165
sig_2018_Mchi-105p0_dMchi-10p0_ctau-10,100.0,0.1,10.0,14.058584837403167,14115.205254935872,0.11833085625368878
