,5 GeV,10 GeV,20 GeV,30 GeV,40 GeV,50 GeV
1mm,22.489473408184043,14.047866441467814,12.730619329833287,730.0180816245321,6.793816283707093,2.962034405005926
10mm,1.5183504770878458,1.1349627732892118,1.36404160434625,273.98480744853964,0.8892548254768358,0.4214730914997842
100mm,0.03508542444440663,0.025338916681937575,0.034209397887720025,7.987261713753006,0.02384506232404343,0.011504944832690897
