,5 GeV,10 GeV,20 GeV,30 GeV,40 GeV,50 GeV
1mm,493.295794941796,325.5725568028707,281.247817263209,317.5891144808074,175.3378368216849,72.92318897357666
10mm,28.92270503398901,30.453606239774064,33.13182858661438,403.4319739902119,23.348812369763596,9.394776141383002
100mm,0.731480018602393,0.737265829346407,0.7960947160239815,123.32194417295285,0.7120624295703755,0.3056416736651369
