,5 GeV,10 GeV,20 GeV,30 GeV,40 GeV,50 GeV
1mm,6.509343100786618,3.9759075104527866,3.5719086045165755,184.16731922999682,1.7207495742026053,0.7849774370725277
10mm,0.3656220981361611,0.22999932037035165,0.2862411192914209,56.02092910195577,0.1614408125069614,0.07317763060143663
100mm,0.006168074320143832,0.004782382342193132,0.006394592323152882,1.6826983910336644,0.004361938478015589,0.001822153428574501
