,Preselections,n(good vertex) > 0,computing BDT score,No b-tagged jets,Leading jet |eta| < 2.4,Leading jet pT > 80 GeV,"dPhi(MET,leading jet) > 2","dPhi(MET,all jets) > 0.75",BDT
WJets,170013.29407160718,1110.702021924222,1110.702021924222,780.1410053687906,749.0009890084133,746.5423395311732,739.4218170166083,614.1056344726649,15.213401263434225
Multiboson,4489.247270813895,32.900600606787435,32.900600606787435,19.441998852135885,17.55510477141021,16.848949132914438,16.335969153701917,14.266814334523888,0.2909625654479105
ZJets,49771.90431441053,566.4806796891061,566.4806796891061,427.82162853797655,406.99395935577877,404.2257233202354,400.4264866467901,354.22727022216054,8.618296918625006
QCD,46635.03395672451,312.7970530997167,312.7970530997167,83.76617083103935,83.76617083103935,83.76617083103935,77.76553043104227,0.0,0.0
DY,3986.522297253399,50.67613089728896,50.67613089728896,37.16249599134524,33.784087264859316,33.784087264859316,33.784087264859316,33.784087264859316,6.756817452971862
Top,16299.756491087554,169.89343359537978,169.89343359537978,94.42490748190355,88.76985726032353,85.62207001611011,85.56871823233028,59.28751270674744,3.5071644609306487
Total,291195.75840189704,2243.4499198125013,2243.4499198125013,1442.758207063191,1379.8701684918246,1370.7893400963317,1353.3026087453322,1075.6713190009561,34.38664266140965
