,m1,delta,ctau,Signal,Background,S/sqrt(B)
sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,5.0,0.2,100.0,0.09838790284502905,16.216081969058276,0.024432546732614052
sig_2018_Mchi-5p25_dMchi-0p5_ctau-100,5.0,0.1,100.0,1.4583241007443204,16.216081969058276,0.36214382777174087
sig_2018_Mchi-10p5_dMchi-1p0_ctau-100,10.0,0.1,100.0,1.7179291027514683,16.216081969058276,0.4266112181738981
sig_2018_Mchi-11p0_dMchi-2p0_ctau-100,10.0,0.2,100.0,0.07155478951608793,16.216081969058276,0.017769112749032537
sig_2018_Mchi-22p0_dMchi-4p0_ctau-100,20.0,0.2,100.0,0.0925220232218958,16.216081969058276,0.022975880070597355
sig_2018_Mchi-21p0_dMchi-2p0_ctau-100,20.0,0.1,100.0,1.9861969833721063,16.216081969058276,0.4932298505523829
sig_2018_Mchi-31p5_dMchi-3p0_ctau-100,30.0,0.1,100.0,316.05869082827775,16.216081969058276,78.48646541510124
sig_2018_Mchi-33p0_dMchi-6p0_ctau-100,30.0,0.2,100.0,23.863403193063785,16.216081969058276,5.925969523225792
sig_2018_Mchi-42p0_dMchi-4p0_ctau-100,40.0,0.1,100.0,1.9450972852541142,16.216081969058276,0.48302361313978304
sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,40.0,0.2,100.0,0.07034825473539796,16.216081969058276,0.017469495452989914
sig_2018_Mchi-60p0_dMchi-20p0_ctau-100,50.0,0.4,100.0,0.001238167501652554,16.216081969058276,0.0003074726106783609
sig_2018_Mchi-55p0_dMchi-10p0_ctau-100,50.0,0.2,100.0,0.03540870491804436,16.216081969058276,0.008793000080651373
sig_2018_Mchi-52p5_dMchi-5p0_ctau-100,50.0,0.1,100.0,0.8425547823945895,16.216081969058276,0.2092305913671921
sig_2018_Mchi-63p0_dMchi-6p0_ctau-100,60.0,0.1,100.0,0.533950199383797,16.216081969058276,0.13259519536544664
22,60.0,0.2,100.0,0.0,16.216081969058276,0.0
sig_2018_Mchi-73p5_dMchi-7p0_ctau-100,70.0,0.1,100.0,0.4349942192502544,16.216081969058276,0.10802157869945668
sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,70.0,0.2,100.0,0.01717115575815026,16.216081969058276,0.004264091960317636
sig_2018_Mchi-88p0_dMchi-16p0_ctau-100,80.0,0.2,100.0,0.015669809951411467,16.216081969058276,0.0038912646052845987
sig_2018_Mchi-84p0_dMchi-8p0_ctau-100,80.0,0.1,100.0,0.37036085763047977,16.216081969058276,0.09197125561503826
sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,90.0,0.1,100.0,0.2940885868255413,16.216081969058276,0.07303065654789993
sig_2018_Mchi-99p0_dMchi-18p0_ctau-100,90.0,0.2,100.0,0.012051193937890005,16.216081969058276,0.0029926581475678755
sig_2018_Mchi-105p0_dMchi-10p0_ctau-100,100.0,0.1,100.0,0.2457673910266574,16.216081969058276,0.06103111351066694
sig_2018_Mchi-110p0_dMchi-20p0_ctau-100,100.0,0.2,100.0,0.010451986707508723,16.216081969058276,0.002595528985734144
