,m1,delta,ctau,Signal,Background,S/sqrt(B)
sig_2018_Mchi-5p25_dMchi-0p5_ctau-10,5.0,0.1,10.0,93.75319612641076,31.38325412788968,16.735438467901773
sig_2018_Mchi-5p5_dMchi-1p0_ctau-10,5.0,0.2,10.0,5.079164110728354,31.38325412788968,0.9066575002825304
sig_2018_Mchi-11p0_dMchi-2p0_ctau-10,10.0,0.2,10.0,3.4476290077516367,31.38325412788968,0.6154199057020421
sig_2018_Mchi-10p5_dMchi-1p0_ctau-10,10.0,0.1,10.0,96.09223626981421,31.38325412788968,17.152969432297912
sig_2018_Mchi-22p0_dMchi-4p0_ctau-10,20.0,0.2,10.0,4.166034945122451,31.38325412788968,0.7436591429397117
sig_2018_Mchi-21p0_dMchi-2p0_ctau-10,20.0,0.1,10.0,95.31843172686068,31.38325412788968,17.014841252674884
sig_2018_Mchi-33p0_dMchi-6p0_ctau-10,30.0,0.2,10.0,839.952368557446,31.38325412788968,149.93591430214258
sig_2018_Mchi-31p5_dMchi-3p0_ctau-10,30.0,0.1,10.0,1182.2941140184882,31.38325412788968,211.04571591821153
sig_2018_Mchi-44p0_dMchi-8p0_ctau-10,40.0,0.2,10.0,2.8697872652502348,31.38325412788968,0.5122721163426439
sig_2018_Mchi-42p0_dMchi-4p0_ctau-10,40.0,0.1,10.0,69.94616632845408,31.38325412788968,12.485758470325981
sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,50.0,0.1,10.0,29.327831184627414,31.38325412788968,5.235172073766539
sig_2018_Mchi-55p0_dMchi-10p0_ctau-10,50.0,0.2,10.0,1.3714700033482718,31.38325412788968,0.24481460686055803
sig_2018_Mchi-60p0_dMchi-20p0_ctau-10,50.0,0.4,10.0,0.04329123404767343,31.38325412788968,0.0077277129051419955
sig_2018_Mchi-63p0_dMchi-6p0_ctau-10,60.0,0.1,10.0,19.03039312534799,31.38325412788968,3.3970252357031296
22,60.0,0.2,10.0,0.0,31.38325412788968,0.0
sig_2018_Mchi-73p5_dMchi-7p0_ctau-10,70.0,0.1,10.0,15.617414494143521,31.38325412788968,2.787790604408296
sig_2018_Mchi-77p0_dMchi-14p0_ctau-10,70.0,0.2,10.0,0.6466770488241722,31.38325412788968,0.11543525347774797
sig_2018_Mchi-88p0_dMchi-16p0_ctau-10,80.0,0.2,10.0,0.5514108665330291,31.38325412788968,0.098429739024079
sig_2018_Mchi-84p0_dMchi-8p0_ctau-10,80.0,0.1,10.0,11.335358071109683,31.38325412788968,2.0234210176142438
sig_2018_Mchi-99p0_dMchi-18p0_ctau-10,90.0,0.2,10.0,0.40201443655950275,31.38325412788968,0.07176169073935687
sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,90.0,0.1,10.0,8.998388273148965,31.38325412788968,1.6062596207656206
sig_2018_Mchi-110p0_dMchi-20p0_ctau-10,100.0,0.2,10.0,0.3245245428173784,31.38325412788968,0.05792933726036709
sig_2018_Mchi-105p0_dMchi-10p0_ctau-10,100.0,0.1,10.0,7.55083385233099,31.38325412788968,1.3478635453307697
