,Preselections,n(good vertex) > 0,No b-tagged jets,m1,delta,ctau
sig_2018_Mchi-5p25_dMchi-0p5_ctau-10,2339.5910290714796,563.6935593278558,500.89305719195386,5.0,0.1,10.0
sig_2018_Mchi-5p5_dMchi-1p0_ctau-10,93.00132653015598,27.457835965854773,23.806218358296125,5.0,0.2,10.0
sig_2018_Mchi-10p5_dMchi-1p0_ctau-10,1639.6194775269557,523.8354255310093,456.48854409172935,10.0,0.1,10.0
sig_2018_Mchi-11p0_dMchi-2p0_ctau-10,62.05600594310177,22.57327860567642,19.298894532083807,10.0,0.2,10.0
sig_2018_Mchi-22p0_dMchi-4p0_ctau-10,54.9889298671876,23.72928601989222,20.942341626970457,20.0,0.2,10.0
sig_2018_Mchi-21p0_dMchi-2p0_ctau-10,1507.7581407732698,576.2580812969885,492.98193416539823,20.0,0.1,10.0
sig_2018_Mchi-33p0_dMchi-6p0_ctau-10,9558.99601393425,4445.725725048789,3866.86530033684,30.0,0.2,10.0
sig_2018_Mchi-31p5_dMchi-3p0_ctau-10,14106.311859737383,5896.67082510217,5098.025570553886,30.0,0.1,10.0
sig_2018_Mchi-44p0_dMchi-8p0_ctau-10,31.007012466551814,14.993097456306858,12.810299197153475,40.0,0.2,10.0
sig_2018_Mchi-42p0_dMchi-4p0_ctau-10,841.5372291124277,373.31075491537814,324.72792767180556,40.0,0.1,10.0
sig_2018_Mchi-55p0_dMchi-10p0_ctau-10,12.554458185086705,6.108443108938288,5.234110711456334,50.0,0.2,10.0
sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,347.16620312145193,153.74775851174155,131.92077361149953,50.0,0.1,10.0
sig_2018_Mchi-63p0_dMchi-6p0_ctau-10,219.84570880685405,99.79831702561157,86.3007568974956,60.0,0.1,10.0
sig_2018_Mchi-77p0_dMchi-14p0_ctau-10,5.87811093199996,3.0245438631131285,2.6084361749046603,70.0,0.2,10.0
sig_2018_Mchi-73p5_dMchi-7p0_ctau-10,158.65961189588973,75.40458483446555,65.35315131886159,70.0,0.1,10.0
sig_2018_Mchi-84p0_dMchi-8p0_ctau-10,119.29774071334235,57.07859462090673,48.97740390314551,80.0,0.1,10.0
sig_2018_Mchi-88p0_dMchi-16p0_ctau-10,4.407458060915778,2.302516924882294,1.9726805937324672,80.0,0.2,10.0
sig_2018_Mchi-99p0_dMchi-18p0_ctau-10,3.476253525599774,1.8484777086170248,1.5977295943134386,90.0,0.2,10.0
sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,92.11696225070527,45.91941594940983,39.575762182530575,90.0,0.1,10.0
sig_2018_Mchi-110p0_dMchi-20p0_ctau-10,2.752362389340876,1.4742410167642774,1.2654347341247196,100.0,0.2,10.0
sig_2018_Mchi-105p0_dMchi-10p0_ctau-10,73.16500088706307,36.39543855321328,31.423973648555716,100.0,0.1,10.0
