,m1,delta,ctau,Signal,Background,S/sqrt(B)
sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,5.0,0.2,100.0,0.09840329182271684,37.369157525231586,0.01609729760745546
sig_2018_Mchi-5p5_dMchi-1p0_ctau-10,5.0,0.2,10.0,5.412667795236763,37.369157525231586,0.8854309925646385
sig_2018_Mchi-5p5_dMchi-1p0_ctau-1,5.0,0.2,1.0,124.5300188164456,37.369157525231586,20.371236945628105
sig_2018_Mchi-5p25_dMchi-0p5_ctau-1,5.0,0.1,1.0,2489.6306482035457,37.369157525231586,407.2661059853175
sig_2018_Mchi-5p25_dMchi-0p5_ctau-10,5.0,0.1,10.0,96.19065953494588,37.369157525231586,15.73534426450955
sig_2018_Mchi-5p25_dMchi-0p5_ctau-100,5.0,0.1,100.0,1.9158719940434967,37.369157525231586,0.3134078250295654
sig_2018_Mchi-11p0_dMchi-2p0_ctau-100,10.0,0.2,100.0,0.06503290110457527,37.369157525231586,0.010638403898546167
sig_2018_Mchi-11p0_dMchi-2p0_ctau-10,10.0,0.2,10.0,3.733943783567623,37.369157525231586,0.610817008458252
sig_2018_Mchi-10p5_dMchi-1p0_ctau-10,10.0,0.1,10.0,96.53704190015736,37.369157525231586,15.792007206526053
sig_2018_Mchi-10p5_dMchi-1p0_ctau-100,10.0,0.1,100.0,1.8533153535015083,37.369157525231586,0.3031745000922127
sig_2018_Mchi-10p5_dMchi-1p0_ctau-1,10.0,0.1,1.0,1797.1252303748943,37.369157525231586,293.9826415901797
sig_2018_Mchi-11p0_dMchi-2p0_ctau-1,10.0,0.2,1.0,79.58950625577235,37.369157525231586,13.019645429522514
sig_2018_Mchi-22p0_dMchi-4p0_ctau-10,20.0,0.2,10.0,4.223186531007055,37.369157525231586,0.6908497590090179
sig_2018_Mchi-22p0_dMchi-4p0_ctau-100,20.0,0.2,100.0,0.10139233807655348,37.369157525231586,0.016586260590494107
sig_2018_Mchi-21p0_dMchi-2p0_ctau-1,20.0,0.1,1.0,1525.5386177640096,37.369157525231586,249.55515904951054
sig_2018_Mchi-22p0_dMchi-4p0_ctau-1,20.0,0.2,1.0,70.53034625869972,37.369157525231586,11.537703191155563
sig_2018_Mchi-21p0_dMchi-2p0_ctau-100,20.0,0.1,100.0,2.0605010539663295,37.369157525231586,0.3370669626167379
sig_2018_Mchi-21p0_dMchi-2p0_ctau-10,20.0,0.1,10.0,105.57403822973102,37.369157525231586,17.27032380244553
sig_2018_Mchi-31p5_dMchi-3p0_ctau-1,30.0,0.1,1.0,1737.4644888905314,37.369157525231586,284.2230421563979
sig_2018_Mchi-33p0_dMchi-6p0_ctau-10,30.0,0.2,10.0,871.9151326004807,37.369157525231586,142.63219367905103
sig_2018_Mchi-31p5_dMchi-3p0_ctau-100,30.0,0.1,100.0,331.51311726844335,37.369157525231586,54.23055682994405
sig_2018_Mchi-33p0_dMchi-6p0_ctau-100,30.0,0.2,100.0,24.35704181888348,37.369157525231586,3.9844454767039776
sig_2018_Mchi-31p5_dMchi-3p0_ctau-10,30.0,0.1,10.0,1253.2452786866986,37.369157525231586,205.0120666949174
sig_2018_Mchi-33p0_dMchi-6p0_ctau-1,30.0,0.2,1.0,4231.709132173833,37.369157525231586,692.2439282977692
sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,40.0,0.2,100.0,0.0719333347164017,37.369157525231586,0.011767210988355493
sig_2018_Mchi-42p0_dMchi-4p0_ctau-100,40.0,0.1,100.0,1.9919808607025997,37.369157525231586,0.3258580902034678
sig_2018_Mchi-44p0_dMchi-8p0_ctau-10,40.0,0.2,10.0,2.9063613191382385,37.369157525231586,0.47543697210101493
sig_2018_Mchi-42p0_dMchi-4p0_ctau-10,40.0,0.1,10.0,75.09828842915577,37.369157525231586,12.284949784327987
sig_2018_Mchi-44p0_dMchi-8p0_ctau-1,40.0,0.2,1.0,42.65126317068621,37.369157525231586,6.97710476829742
sig_2018_Mchi-42p0_dMchi-4p0_ctau-1,40.0,0.1,1.0,1008.2541453087922,37.369157525231586,164.93520430420665
sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,50.0,0.1,10.0,30.952651380688568,37.369157525231586,5.063387939423962
sig_2018_Mchi-60p0_dMchi-20p0_ctau-100,50.0,0.4,100.0,0.0012602047763224727,37.369157525231586,0.00020615053577015187
sig_2018_Mchi-52p5_dMchi-5p0_ctau-100,50.0,0.1,100.0,0.8678994291491335,37.369157525231586,0.1419752850293274
sig_2018_Mchi-60p0_dMchi-20p0_ctau-10,50.0,0.4,10.0,0.043879513874646586,37.369157525231586,0.007178028098726622
sig_2018_Mchi-55p0_dMchi-10p0_ctau-1,50.0,0.2,1.0,20.790923242503247,37.369157525231586,3.4010821464315666
sig_2018_Mchi-55p0_dMchi-10p0_ctau-100,50.0,0.2,100.0,0.036189436805913244,37.369157525231586,0.00592004722322209
sig_2018_Mchi-55p0_dMchi-10p0_ctau-10,50.0,0.2,10.0,1.465885320453033,37.369157525231586,0.23979677737046257
sig_2018_Mchi-60p0_dMchi-20p0_ctau-1,50.0,0.4,1.0,0.63710043191757,37.369157525231586,0.10422004252552851
sig_2018_Mchi-52p5_dMchi-5p0_ctau-1,50.0,0.1,1.0,419.6923473953104,37.369157525231586,68.65535181247121
65,60.0,0.2,1.0,0.0,37.369157525231586,0.0
66,60.0,0.2,10.0,0.0,37.369157525231586,0.0
67,60.0,0.2,100.0,0.0,37.369157525231586,0.0
sig_2018_Mchi-63p0_dMchi-6p0_ctau-100,60.0,0.1,100.0,0.5713494774116731,37.369157525231586,0.09346417589697585
sig_2018_Mchi-63p0_dMchi-6p0_ctau-10,60.0,0.1,10.0,19.67157945603124,37.369157525231586,3.21797434869287
sig_2018_Mchi-63p0_dMchi-6p0_ctau-1,60.0,0.1,1.0,275.0871534751216,37.369157525231586,45.00011834415633
sig_2018_Mchi-77p0_dMchi-14p0_ctau-1,70.0,0.2,1.0,9.539010749030242,37.369157525231586,1.5604385998031032
sig_2018_Mchi-73p5_dMchi-7p0_ctau-100,70.0,0.1,100.0,0.4564754200971011,37.369157525231586,0.07467250893424857
sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,70.0,0.2,100.0,0.017555057595030607,37.369157525231586,0.0028717432251386538
sig_2018_Mchi-73p5_dMchi-7p0_ctau-1,70.0,0.1,1.0,201.6968463918721,37.369157525231586,32.99456860350338
sig_2018_Mchi-73p5_dMchi-7p0_ctau-10,70.0,0.1,10.0,16.16337651071067,37.369157525231586,2.6440851440520547
sig_2018_Mchi-77p0_dMchi-14p0_ctau-10,70.0,0.2,10.0,0.6669256026450907,37.369157525231586,0.10909899159827928
sig_2018_Mchi-84p0_dMchi-8p0_ctau-1,80.0,0.1,1.0,159.25279515017522,37.369157525231586,26.051360588322364
sig_2018_Mchi-84p0_dMchi-8p0_ctau-10,80.0,0.1,10.0,11.59333379058828,37.369157525231586,1.8964949325667466
sig_2018_Mchi-88p0_dMchi-16p0_ctau-100,80.0,0.2,100.0,0.016053693525790093,37.369157525231586,0.0026261426584091815
sig_2018_Mchi-88p0_dMchi-16p0_ctau-10,80.0,0.2,10.0,0.551403427370606,37.369157525231586,0.09020130229125635
sig_2018_Mchi-84p0_dMchi-8p0_ctau-100,80.0,0.1,100.0,0.3829529401523274,37.369157525231586,0.06264533770260508
68,80.0,0.2,1.0,0.0,37.369157525231586,0.0
sig_2018_Mchi-94p5_dMchi-9p0_ctau-1,90.0,0.1,1.0,126.7201117829191,37.369157525231586,20.729503194818562
sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,90.0,0.1,10.0,9.39383049734703,37.369157525231586,1.5366892955391738
sig_2018_Mchi-99p0_dMchi-18p0_ctau-1,90.0,0.2,1.0,5.408118985844549,37.369157525231586,0.8846868758060451
sig_2018_Mchi-99p0_dMchi-18p0_ctau-10,90.0,0.2,10.0,0.41502816199574455,37.369157525231586,0.06789236127544299
sig_2018_Mchi-99p0_dMchi-18p0_ctau-100,90.0,0.2,100.0,0.01210956089152278,37.369157525231586,0.001980941917244328
sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,90.0,0.1,100.0,0.29575007061566905,37.369157525231586,0.04838026061875448
sig_2018_Mchi-105p0_dMchi-10p0_ctau-1,100.0,0.1,1.0,102.52330626910938,37.369157525231586,16.77126996612493
sig_2018_Mchi-110p0_dMchi-20p0_ctau-10,100.0,0.2,10.0,0.3332255246705748,37.369157525231586,0.05451068090980696
sig_2018_Mchi-110p0_dMchi-20p0_ctau-1,100.0,0.2,1.0,3.9906932984437726,37.369157525231586,0.6528173651025924
sig_2018_Mchi-110p0_dMchi-20p0_ctau-100,100.0,0.2,100.0,0.01070073746228777,37.369157525231586,0.001750479606515852
sig_2018_Mchi-105p0_dMchi-10p0_ctau-100,100.0,0.1,100.0,0.2489260549587823,37.369157525231586,0.04072055634216385
sig_2018_Mchi-105p0_dMchi-10p0_ctau-10,100.0,0.1,10.0,7.812208659076038,37.369157525231586,1.2779597656473554
