,m1,delta,ctau,Signal,Background,S/sqrt(B)
sig_2018_Mchi-88p0_dMchi-16p0_ctau-10,80.0,0.2,10.0,1.5376509480577476,28.01857660572128,0.2904923674949214
sig_2018_Mchi-84p0_dMchi-8p0_ctau-10,80.0,0.1,10.0,38.7135512768084,28.01857660572128,7.313747751881697
sig_2018_Mchi-84p0_dMchi-8p0_ctau-100,80.0,0.1,100.0,1.2762586159522387,28.01857660572128,0.2411102385440951
sig_2018_Mchi-84p0_dMchi-8p0_ctau-1,80.0,0.1,1.0,306.89884926706725,28.01857660572128,57.97920094782736
65,80.0,0.2,1.0,0.0,28.01857660572128,0.0
sig_2018_Mchi-99p0_dMchi-18p0_ctau-10,90.0,0.2,10.0,1.222264956113942,28.01857660572128,0.23090977913817198
sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,90.0,0.1,100.0,1.0224376676682791,28.01857660572128,0.19315849222614967
sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,90.0,0.1,10.0,30.904134184056712,28.01857660572128,5.838395973967307
sig_2018_Mchi-94p5_dMchi-9p0_ctau-1,90.0,0.1,1.0,250.91880966293195,28.01857660572128,47.403475515728836
sig_2018_Mchi-99p0_dMchi-18p0_ctau-100,90.0,0.2,100.0,0.04006740666807669,28.01857660572128,0.007569517540436153
sig_2018_Mchi-99p0_dMchi-18p0_ctau-1,90.0,0.2,1.0,10.325547712395418,28.01857660572128,1.950698111586549
sig_2018_Mchi-110p0_dMchi-20p0_ctau-10,100.0,0.2,10.0,0.9477927308779224,28.01857660572128,0.1790566023029984
sig_2018_Mchi-110p0_dMchi-20p0_ctau-100,100.0,0.2,100.0,0.034568230174296215,28.01857660572128,0.006530615440470928
sig_2018_Mchi-105p0_dMchi-10p0_ctau-100,100.0,0.1,100.0,0.8309795952365372,28.01857660572128,0.1569883140677305
sig_2018_Mchi-110p0_dMchi-20p0_ctau-1,100.0,0.2,1.0,7.639185964689505,28.01857660572128,1.4431917851185097
sig_2018_Mchi-105p0_dMchi-10p0_ctau-1,100.0,0.1,1.0,188.25306783196734,28.01857660572128,35.56469004344961
sig_2018_Mchi-105p0_dMchi-10p0_ctau-10,100.0,0.1,10.0,24.187194491688,28.01857660572128,4.5694345649938075
