,m1,delta,ctau,Signal,Background,S/sqrt(B)
sig_2018_Mchi-5p5_dMchi-1p0_ctau-10,5.0,0.2,10.0,5.145950051184911,10.066154665178592,1.6219362000618132
sig_2018_Mchi-5p25_dMchi-0p5_ctau-10,5.0,0.1,10.0,104.71989888893934,10.066154665178592,33.00634347114854
sig_2018_Mchi-10p5_dMchi-1p0_ctau-10,10.0,0.1,10.0,95.62941369115552,10.066154665178592,30.14114134680677
sig_2018_Mchi-11p0_dMchi-2p0_ctau-10,10.0,0.2,10.0,3.246195461841763,10.066154665178592,1.0231583827412356
sig_2018_Mchi-21p0_dMchi-2p0_ctau-10,20.0,0.1,10.0,88.29668605046255,10.066154665178592,27.8299614310796
sig_2018_Mchi-22p0_dMchi-4p0_ctau-10,20.0,0.2,10.0,3.541762054644826,10.066154665178592,1.1163171098232896
sig_2018_Mchi-33p0_dMchi-6p0_ctau-10,30.0,0.2,10.0,605.4298156858258,10.066154665178592,190.82356511242924
sig_2018_Mchi-31p5_dMchi-3p0_ctau-10,30.0,0.1,10.0,1032.4642926194956,10.066154665178592,325.4192510254117
sig_2018_Mchi-42p0_dMchi-4p0_ctau-10,40.0,0.1,10.0,56.27910898479854,10.066154665178592,17.73843960040971
sig_2018_Mchi-44p0_dMchi-8p0_ctau-10,40.0,0.2,10.0,1.9673390609303762,10.066154665178592,0.6200795594554696
sig_2018_Mchi-55p0_dMchi-10p0_ctau-10,50.0,0.2,10.0,0.8773170618004648,10.066154665178592,0.2765188716004716
sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,50.0,0.1,10.0,21.857848222900593,10.066154665178592,6.889308084134247
