,m1,delta,ctau,Signal,Background,S/sqrt(B)
sig_2018_Mchi-5p5_dMchi-1p0_ctau-10,5.0,0.2,10.0,0.13371889859731342,3.95280413572291,0.06725741061780666
sig_2018_Mchi-5p25_dMchi-0p5_ctau-10,5.0,0.1,10.0,3.6525720099509837,3.95280413572291,1.837156438329476
sig_2018_Mchi-10p5_dMchi-1p0_ctau-10,10.0,0.1,10.0,4.940482472246276,3.95280413572291,2.484944624668187
sig_2018_Mchi-11p0_dMchi-2p0_ctau-10,10.0,0.2,10.0,0.40348285804306383,3.95280413572291,0.20294223587924287
sig_2018_Mchi-21p0_dMchi-2p0_ctau-10,20.0,0.1,10.0,18.211937764868033,3.95280413572291,9.16016949919956
sig_2018_Mchi-22p0_dMchi-4p0_ctau-10,20.0,0.2,10.0,0.6812842867990713,3.95280413572291,0.34266971613857805
sig_2018_Mchi-31p5_dMchi-3p0_ctau-10,30.0,0.1,10.0,202.38464187612198,3.95280413572291,101.79463863512231
sig_2018_Mchi-33p0_dMchi-6p0_ctau-10,30.0,0.2,10.0,228.4436724131767,3.95280413572291,114.90170828285171
sig_2018_Mchi-44p0_dMchi-8p0_ctau-10,40.0,0.2,10.0,0.7930046102971418,3.95280413572291,0.3988623691643254
sig_2018_Mchi-42p0_dMchi-4p0_ctau-10,40.0,0.1,10.0,16.547910922066126,3.95280413572291,8.323203761226987
sig_2018_Mchi-55p0_dMchi-10p0_ctau-10,50.0,0.2,10.0,0.43103335936211934,3.95280413572291,0.2167994796898
sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,50.0,0.1,10.0,7.797209601330839,3.95280413572291,3.92181010560873
