,m1,delta,ctau,Signal,Background,S/sqrt(B)
sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,5.0,0.2,100.0,0.09839614540500569,10.700309013462268,0.03008014501870978
sig_2018_Mchi-5p25_dMchi-0p5_ctau-100,5.0,0.1,100.0,1.915587381139985,10.700309013462268,0.5856036939610633
sig_2018_Mchi-11p0_dMchi-2p0_ctau-100,10.0,0.2,100.0,0.07025766388687975,10.700309013462268,0.02147808442794548
sig_2018_Mchi-10p5_dMchi-1p0_ctau-100,10.0,0.1,100.0,1.9114160647153964,10.700309013462268,0.584328503734311
sig_2018_Mchi-22p0_dMchi-4p0_ctau-100,20.0,0.2,100.0,0.08760148478052084,10.700309013462268,0.026780168625572105
sig_2018_Mchi-21p0_dMchi-2p0_ctau-100,20.0,0.1,100.0,2.157746497710881,10.700309013462268,0.6596328270543665
sig_2018_Mchi-33p0_dMchi-6p0_ctau-100,30.0,0.2,100.0,21.65073149564821,10.700309013462268,6.618726175396644
sig_2018_Mchi-31p5_dMchi-3p0_ctau-100,30.0,0.1,100.0,321.1707635328083,10.700309013462268,98.18334959232197
sig_2018_Mchi-42p0_dMchi-4p0_ctau-100,40.0,0.1,100.0,1.7908648474843207,10.700309013462268,0.5474754534286609
sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,40.0,0.2,100.0,0.06433308995776031,10.700309013462268,0.01966691548196242
sig_2018_Mchi-55p0_dMchi-10p0_ctau-100,50.0,0.2,100.0,0.028761418523947056,10.700309013462268,0.00879249524036864
sig_2018_Mchi-52p5_dMchi-5p0_ctau-100,50.0,0.1,100.0,0.7664983731973593,10.700309013462268,0.23432200649202212
