,dataset,runNum,LS,eventNum
11,bkg_2018_TTbar_TTToSemiLeptonic,1,239239,239238689
12,bkg_2018_TTbar_TTToSemiLeptonic,1,250915,250914967
13,bkg_2018_TTbar_TTToSemiLeptonic,1,335546,335545023
14,bkg_2018_TTbar_TTToSemiLeptonic,1,339664,339663436
15,bkg_2018_TTbar_TTToSemiLeptonic,1,298077,298076344
16,bkg_2018_TTbar_TTToSemiLeptonic,1,299601,299600440
17,bkg_2018_TTbar_TTToSemiLeptonic,1,245409,245408038
18,bkg_2018_TTbar_TTToSemiLeptonic,1,340850,340849911
19,bkg_2018_TTbar_TTToSemiLeptonic,1,341879,341878353
20,bkg_2018_TTbar_TTToSemiLeptonic,1,347147,347146151
21,bkg_2018_TTbar_TTToSemiLeptonic,1,319555,319554751
22,bkg_2018_TTbar_TTToSemiLeptonic,1,282305,282304208
23,bkg_2018_TTbar_TTToSemiLeptonic,1,345040,345039675
24,bkg_2018_TTbar_TTToSemiLeptonic,1,290264,290263089
25,bkg_2018_TTbar_TTToSemiLeptonic,1,290284,290283832
26,bkg_2018_TTbar_TTToSemiLeptonic,1,260587,260586254
27,bkg_2018_TTbar_TTToSemiLeptonic,1,347824,347823739
28,bkg_2018_TTbar_TTToSemiLeptonic,1,366784,366783078
29,bkg_2018_TTbar_TTToSemiLeptonic,1,292937,292936776
30,bkg_2018_TTbar_TTToSemiLeptonic,1,293737,293736283
31,bkg_2018_TTbar_TTToSemiLeptonic,1,350299,350298667
32,bkg_2018_TTbar_TTToSemiLeptonic,1,351461,351460186
33,bkg_2018_TTbar_TTToSemiLeptonic,1,360654,360653452
0,bkg_2018_TTbar_TTTo2L2Nu,1,36915,36914894
1,bkg_2018_TTbar_TTTo2L2Nu,1,68468,68467177
2,bkg_2018_TTbar_TTTo2L2Nu,1,127341,127340427
3,bkg_2018_TTbar_TTTo2L2Nu,1,78973,78972954
4,bkg_2018_TTbar_TTTo2L2Nu,1,85007,85006531
5,bkg_2018_TTbar_TTTo2L2Nu,1,134250,134249018
6,bkg_2018_TTbar_TTTo2L2Nu,1,72957,72956880
7,bkg_2018_TTbar_TTTo2L2Nu,1,119800,119799936
8,bkg_2018_TTbar_TTTo2L2Nu,1,62993,62992496
9,bkg_2018_TTbar_TTTo2L2Nu,1,101544,101543759
10,bkg_2018_TTbar_TTTo2L2Nu,1,10442,10441554
0,bkg_2018_TTbar_TTTo2L2Nu,1,36326,36325117
1,bkg_2018_TTbar_TTTo2L2Nu,1,40066,40065148
2,bkg_2018_TTbar_TTTo2L2Nu,1,87724,87723882
3,bkg_2018_TTbar_TTTo2L2Nu,1,119739,119738865
4,bkg_2018_TTbar_TTTo2L2Nu,1,121911,121910514
5,bkg_2018_TTbar_TTTo2L2Nu,1,109290,109289701
0,bkg_2018_TTbar_TTTo2L2Nu,1,123599,123598142
1,bkg_2018_TTbar_TTTo2L2Nu,1,38281,38280247
2,bkg_2018_TTbar_TTTo2L2Nu,1,22594,22593475
3,bkg_2018_TTbar_TTTo2L2Nu,1,26407,26406344
4,bkg_2018_TTbar_TTTo2L2Nu,1,101881,101880867
5,bkg_2018_TTbar_TTTo2L2Nu,1,116379,116378959
6,bkg_2018_TTbar_TTTo2L2Nu,1,49599,49598925
7,bkg_2018_TTbar_TTTo2L2Nu,1,42790,42789451
8,bkg_2018_TTbar_TTTo2L2Nu,1,59690,59689170
9,bkg_2018_TTbar_TTTo2L2Nu,1,142489,142488565
10,bkg_2018_TTbar_TTTo2L2Nu,1,85360,85359682
11,bkg_2018_TTbar_TTTo2L2Nu,1,14144,14143352
12,bkg_2018_TTbar_TTTo2L2Nu,1,5679,5678175
13,bkg_2018_TTbar_TTTo2L2Nu,1,7870,7869467
14,bkg_2018_TTbar_TTTo2L2Nu,1,141939,141938179
15,bkg_2018_TTbar_TTTo2L2Nu,1,114401,114400833
16,bkg_2018_TTbar_TTTo2L2Nu,1,76194,76193356
17,bkg_2018_TTbar_TTTo2L2Nu,1,121653,121652912
18,bkg_2018_TTbar_TTTo2L2Nu,1,106177,106176632
19,bkg_2018_TTbar_TTTo2L2Nu,1,81817,81816023
20,bkg_2018_TTbar_TTTo2L2Nu,1,122053,122052019
21,bkg_2018_TTbar_TTTo2L2Nu,1,55242,55241694
22,bkg_2018_TTbar_TTTo2L2Nu,1,94511,94510796
23,bkg_2018_TTbar_TTTo2L2Nu,1,132571,132570847
24,bkg_2018_TTbar_TTTo2L2Nu,1,116590,116589421
0,bkg_2018_TTX_TTZToQQ,1,12352,12351197
1,bkg_2018_TTX_TTZToQQ,1,19087,19086318
2,bkg_2018_TTX_TTZToQQ,1,2360,2359105
3,bkg_2018_TTX_TTZToQQ,1,5074,5073513
4,bkg_2018_TTX_TTZToQQ,1,9791,9790689
5,bkg_2018_TTX_TTZToQQ,1,18492,18491601
6,bkg_2018_TTX_TTZToQQ,1,3469,3468289
7,bkg_2018_TTX_TTZToQQ,1,17688,17687326
0,bkg_2018_TTX_TTGJets,1,1161,1940172
1,bkg_2018_TTX_TTGJets,1,2641,4415279
2,bkg_2018_TTX_TTGJets,1,2922,4883994
0,bkg_2018_SingleTop_ST_tW_top,1,4355,4354836
1,bkg_2018_SingleTop_ST_tW_top,1,5610,5609372
0,bkg_2018_SingleTop_ST_t-channel_top,1,165950,165949307
0,bkg_2018_SingleTop_ST_t-channel_top,1,25135,25134963
1,bkg_2018_SingleTop_ST_t-channel_top,1,186448,186447227
0,bkg_2018_TTX_TTWJetsToLNu,1,245,396275
1,bkg_2018_TTX_TTWJetsToLNu,1,5722,9256678
2,bkg_2018_TTX_TTWJetsToLNu,1,2859,4624742
3,bkg_2018_TTX_TTWJetsToLNu,1,8617,13940870
4,bkg_2018_TTX_TTWJetsToLNu,1,2879,4657654
5,bkg_2018_TTX_TTWJetsToLNu,1,3710,6001909
6,bkg_2018_TTX_TTWJetsToLNu,1,6431,10405316
7,bkg_2018_TTX_TTWJetsToLNu,1,6516,10541583
8,bkg_2018_TTX_TTWJetsToLNu,1,616,996487
9,bkg_2018_TTX_TTWJetsToLNu,1,750,1213395
10,bkg_2018_TTX_TTWJetsToLNu,1,9072,14676895
11,bkg_2018_TTX_TTWJetsToLNu,1,6140,9933564
0,bkg_2018_SingleTop_ST_s-channel,1,5439,5438617
0,bkg_2018_Multiboson_WZZ,1,38,37287
1,bkg_2018_Multiboson_WZZ,1,90,89860
0,bkg_2018_Multiboson_ZZ,1,1313,1312911
0,bkg_2018_TTX_TTZToLLNuNu,1,18490,18489245
1,bkg_2018_TTX_TTZToLLNuNu,1,3977,3976275
2,bkg_2018_TTX_TTZToLLNuNu,1,1271,1270651
3,bkg_2018_TTX_TTZToLLNuNu,1,12151,12150007
4,bkg_2018_TTX_TTZToLLNuNu,1,314,313381
5,bkg_2018_TTX_TTZToLLNuNu,1,5062,5061064
6,bkg_2018_TTX_TTZToLLNuNu,1,8353,8352724
7,bkg_2018_TTX_TTZToLLNuNu,1,10426,10425960
8,bkg_2018_TTX_TTZToLLNuNu,1,10921,10920003
9,bkg_2018_TTX_TTZToLLNuNu,1,1890,1889554
10,bkg_2018_TTX_TTZToLLNuNu,1,16229,16228412
11,bkg_2018_TTX_TTZToLLNuNu,1,13121,13120356
12,bkg_2018_TTX_TTZToLLNuNu,1,1887,1886949
13,bkg_2018_TTX_TTZToLLNuNu,1,2309,2308837
14,bkg_2018_TTX_TTZToLLNuNu,1,13383,13382722
15,bkg_2018_TTX_TTZToLLNuNu,1,13129,13128311
16,bkg_2018_TTX_TTZToLLNuNu,1,16299,16298783
17,bkg_2018_TTX_TTZToLLNuNu,1,7204,7203775
18,bkg_2018_TTX_TTZToLLNuNu,1,16322,16321928
19,bkg_2018_TTX_TTZToLLNuNu,1,15861,15860485
20,bkg_2018_TTX_TTZToLLNuNu,1,3637,3636885
21,bkg_2018_TTX_TTZToLLNuNu,1,3866,3865549
22,bkg_2018_TTX_TTZToLLNuNu,1,6838,6837583
23,bkg_2018_TTX_TTZToLLNuNu,1,17258,17257186
24,bkg_2018_TTX_TTZToLLNuNu,1,19592,19591425
0,bkg_2018_Multiboson_WWZ,1,31,30655
1,bkg_2018_Multiboson_WWZ,1,136,135674
0,bkg_2018_Multiboson_WW,1,637,636563
1,bkg_2018_Multiboson_WW,1,2839,2838326
2,bkg_2018_Multiboson_WW,1,122,121636
0,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-400to600,1,13750,99384027
1,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-400to600,1,10791,77991484
2,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-400to600,1,4951,35779803
3,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-400to600,1,13332,96357318
4,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-400to600,1,816,5893467
5,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-400to600,1,3671,26526826
6,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-400to600,1,631,4556394
7,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-400to600,1,5240,37870973
8,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-400to600,1,11506,83161388
9,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-400to600,1,6358,45952879
10,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-400to600,1,6915,49976464
11,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-400to600,1,11019,79644906
12,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-400to600,1,1479,10685423
13,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-400to600,1,5385,38919250
14,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-400to600,1,11674,84377963
15,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-400to600,1,6723,48592174
16,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-400to600,1,8150,58906724
17,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-400to600,1,8163,58996687
18,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-400to600,1,10176,73549955
19,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-400to600,1,12643,91380537
20,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-400to600,1,10120,73143995
0,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-600to800,1,8616,58756534
1,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-600to800,1,5084,34672572
2,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-600to800,1,7556,51526630
3,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-600to800,1,10893,74288565
4,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-600to800,1,8445,57590230
5,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-600to800,1,8445,57590188
6,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-600to800,1,13496,92038345
7,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-600to800,1,4099,27953411
8,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-600to800,1,2042,13922499
9,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-600to800,1,2361,16096721
10,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-600to800,1,8758,59722997
11,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-600to800,1,8823,60172531
12,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-600to800,1,9601,65473534
13,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-600to800,1,10390,70859428
14,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-600to800,1,10051,68541593
15,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-600to800,1,1889,12878028
16,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-600to800,1,12750,86954412
17,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-600to800,1,8958,61091570
18,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-600to800,1,10425,71096846
19,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-600to800,1,11951,81504473
20,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-600to800,1,6582,44885362
21,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-600to800,1,7337,50032779
22,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-600to800,1,12442,84847854
23,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-600to800,1,1236,8427019
24,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-600to800,1,5196,35432111
25,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-600to800,1,6739,45954031
26,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-600to800,1,5596,38160433
27,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-600to800,1,5924,40397136
28,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-600to800,1,10763,73399982
29,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-600to800,1,7468,50931398
30,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-600to800,1,6718,45816710
31,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-600to800,1,9626,65643959
32,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-600to800,1,3732,25448918
33,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-600to800,1,8483,57849273
34,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-600to800,1,3309,22565212
35,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-600to800,1,8244,56222315
0,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-200to400,1,21928,188181231
1,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-200to400,1,6430,55175788
2,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-200to400,1,16320,140050920
3,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-200to400,1,2147,18419425
4,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-200to400,1,12797,109820039
0,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-800to1200,1,5265,23267386
1,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-800to1200,1,16782,74172976
2,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-800to1200,1,16553,73162342
3,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-800to1200,1,16159,71418404
4,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-800to1200,1,13739,60723045
5,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-800to1200,1,5540,24484606
6,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-800to1200,1,577,2548802
7,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-800to1200,1,19976,88291833
8,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-800to1200,1,4890,21610135
9,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-800to1200,1,19309,85341369
10,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-800to1200,1,16038,70886928
11,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-800to1200,1,926,4090541
12,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-800to1200,1,7542,33332784
13,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-800to1200,1,6652,29401124
14,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-800to1200,1,12078,53383248
15,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-800to1200,1,5974,26401834
16,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-800to1200,1,16849,74472264
17,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-800to1200,1,13381,59143729
18,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-800to1200,1,6954,30732708
19,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-800to1200,1,19357,85554810
20,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-800to1200,1,18511,81816244
21,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-800to1200,1,9761,43139979
22,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-800to1200,1,9568,42289764
23,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-800to1200,1,13130,58030497
24,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-800to1200,1,11202,49509136
25,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-800to1200,1,579,2556791
26,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-800to1200,1,8186,36180215
27,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-800to1200,1,11978,52942647
28,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-800to1200,1,19406,85773352
29,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-800to1200,1,15166,67030103
30,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-800to1200,1,19694,87043603
31,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-800to1200,1,19414,85808603
0,bkg_2018_DY-M4to50_DYJetsToLL_M-4to50_HT-400to600,1,10825,43383887
1,bkg_2018_DY-M4to50_DYJetsToLL_M-4to50_HT-400to600,1,13168,52773378
2,bkg_2018_DY-M4to50_DYJetsToLL_M-4to50_HT-400to600,1,8559,34301341
3,bkg_2018_DY-M4to50_DYJetsToLL_M-4to50_HT-400to600,1,16875,67634547
4,bkg_2018_DY-M4to50_DYJetsToLL_M-4to50_HT-400to600,1,14048,56302486
5,bkg_2018_DY-M4to50_DYJetsToLL_M-4to50_HT-400to600,1,29966,120100960
6,bkg_2018_DY-M4to50_DYJetsToLL_M-4to50_HT-400to600,1,37402,149906375
7,bkg_2018_DY-M4to50_DYJetsToLL_M-4to50_HT-400to600,1,16023,64216687
8,bkg_2018_DY-M4to50_DYJetsToLL_M-4to50_HT-400to600,1,8258,33095304
9,bkg_2018_DY-M4to50_DYJetsToLL_M-4to50_HT-400to600,1,16843,67503397
0,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-2500toInf,1,3217,11496846
1,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-2500toInf,1,878,3136917
0,bkg_2018_DY-M4to50_DYJetsToLL_M-4to50_HT-600toInf,1,7821,22960320
1,bkg_2018_DY-M4to50_DYJetsToLL_M-4to50_HT-600toInf,1,49086,144116289
2,bkg_2018_DY-M4to50_DYJetsToLL_M-4to50_HT-600toInf,1,1376,4038095
3,bkg_2018_DY-M4to50_DYJetsToLL_M-4to50_HT-600toInf,1,13630,40015147
4,bkg_2018_DY-M4to50_DYJetsToLL_M-4to50_HT-600toInf,1,31941,93776313
5,bkg_2018_DY-M4to50_DYJetsToLL_M-4to50_HT-600toInf,1,30375,89178393
6,bkg_2018_DY-M4to50_DYJetsToLL_M-4to50_HT-600toInf,1,35023,102824897
7,bkg_2018_DY-M4to50_DYJetsToLL_M-4to50_HT-600toInf,1,46982,137936566
8,bkg_2018_DY-M4to50_DYJetsToLL_M-4to50_HT-600toInf,1,27995,82191566
9,bkg_2018_DY-M4to50_DYJetsToLL_M-4to50_HT-600toInf,1,48751,143131724
10,bkg_2018_DY-M4to50_DYJetsToLL_M-4to50_HT-600toInf,1,52848,155158957
11,bkg_2018_DY-M4to50_DYJetsToLL_M-4to50_HT-600toInf,1,51419,150964009
0,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-1200to2500,1,8522,46146156
1,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-1200to2500,1,8418,45578828
2,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-1200to2500,1,8767,47471319
3,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-1200to2500,1,5103,27628249
4,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-1200to2500,1,8223,44524660
5,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-1200to2500,1,14532,78690265
6,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-1200to2500,1,14331,77597061
7,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-1200to2500,1,4358,23593236
8,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-1200to2500,1,12249,66323683
9,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-1200to2500,1,2597,14062572
10,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-1200to2500,1,8592,46524015
11,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-1200to2500,1,2698,14607587
12,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-1200to2500,1,4132,22371657
13,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-1200to2500,1,4950,26799310
14,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-1200to2500,1,7419,40170364
15,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-1200to2500,1,7990,43261852
16,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-1200to2500,1,15999,86630183
17,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-1200to2500,1,4361,23613782
18,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-1200to2500,1,11965,64787494
19,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-1200to2500,1,6601,35741547
20,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-1200to2500,1,9999,54142675
21,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-1200to2500,1,13388,72491029
22,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-1200to2500,1,15464,83733677
23,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-1200to2500,1,5959,32264414
24,bkg_2018_DY-M50_DYJetsToLL_M-50_HT-1200to2500,1,13707,74220651
0,data_2018_Data_MET_UL18_MET_Run2018D,324841,900,1647769859
1,data_2018_Data_MET_UL18_MET_Run2018D,324293,2166,3783605874
2,data_2018_Data_MET_UL18_MET_Run2018D,324293,1963,3515625468
3,data_2018_Data_MET_UL18_MET_Run2018D,324835,95,109314011
4,data_2018_Data_MET_UL18_MET_Run2018D,324293,1926,3463272340
5,data_2018_Data_MET_UL18_MET_Run2018D,324315,97,181867527
6,data_2018_Data_MET_UL18_MET_Run2018D,324315,126,240866426
7,data_2018_Data_MET_UL18_MET_Run2018D,323525,674,1150448376
8,data_2018_Data_MET_UL18_MET_Run2018D,324245,781,1470549431
9,data_2018_Data_MET_UL18_MET_Run2018D,324980,1975,3568119541
0,data_2018_Data_MET_UL18_MET_Run2018D,321908,132,155329612
1,data_2018_Data_MET_UL18_MET_Run2018D,321295,180,287762759
2,data_2018_Data_MET_UL18_MET_Run2018D,321973,468,814163225
3,data_2018_Data_MET_UL18_MET_Run2018D,321305,186,291038267
4,data_2018_Data_MET_UL18_MET_Run2018D,322022,396,657225960
5,data_2018_Data_MET_UL18_MET_Run2018D,321475,1296,2042135360
6,data_2018_Data_MET_UL18_MET_Run2018D,321917,758,1378133408
7,data_2018_Data_MET_UL18_MET_Run2018D,321414,291,494712382
8,data_2018_Data_MET_UL18_MET_Run2018D,322068,475,804955744
9,data_2018_Data_MET_UL18_MET_Run2018D,321475,772,1237525615
10,data_2018_Data_MET_UL18_MET_Run2018D,322113,143,189138790
11,data_2018_Data_MET_UL18_MET_Run2018D,321431,109,150643136
12,data_2018_Data_MET_UL18_MET_Run2018D,321457,915,1467875735
13,data_2018_Data_MET_UL18_MET_Run2018D,321732,999,1779702225
14,data_2018_Data_MET_UL18_MET_Run2018D,321760,4,3077475
15,data_2018_Data_MET_UL18_MET_Run2018D,323495,139,257153036
0,data_2018_Data_MET_UL18_MET_Run2018D,322381,407,697233902
1,data_2018_Data_MET_UL18_MET_Run2018D,323525,315,537257306
2,data_2018_Data_MET_UL18_MET_Run2018D,322625,178,257154943
3,data_2018_Data_MET_UL18_MET_Run2018D,324022,219,392979072
4,data_2018_Data_MET_UL18_MET_Run2018D,323755,405,705881999
5,data_2018_Data_MET_UL18_MET_Run2018D,321295,519,823375593
6,data_2018_Data_MET_UL18_MET_Run2018D,324077,417,719100283
0,data_2018_Data_MET_UL18_MET_Run2018D,320853,166,209229606
1,data_2018_Data_MET_UL18_MET_Run2018D,321295,733,1170557152
2,data_2018_Data_MET_UL18_MET_Run2018D,320673,540,344835065
3,data_2018_Data_MET_UL18_MET_Run2018D,320822,302,503279909
4,data_2018_Data_MET_UL18_MET_Run2018D,321007,92,149860238
5,data_2018_Data_MET_UL18_MET_Run2018D,320858,36,59685439
6,data_2018_Data_MET_UL18_MET_Run2018D,320916,14,10780252
7,data_2018_Data_MET_UL18_MET_Run2018D,321832,348,587316749
8,data_2018_Data_MET_UL18_MET_Run2018D,320917,500,831034435
9,data_2018_Data_MET_UL18_MET_Run2018D,321124,75,109119777
10,data_2018_Data_MET_UL18_MET_Run2018D,321908,435,711091592
11,data_2018_Data_MET_UL18_MET_Run2018D,321475,1952,3003449264
12,data_2018_Data_MET_UL18_MET_Run2018D,321149,1368,2051757462
0,data_2018_Data_MET_UL18_MET_Run2018D,323727,874,1568183863
1,data_2018_Data_MET_UL18_MET_Run2018D,324747,81,39650054
2,data_2018_Data_MET_UL18_MET_Run2018D,321961,306,568174013
0,data_2018_Data_MET_UL18_MET_Run2018D,321832,455,768964448
1,data_2018_Data_MET_UL18_MET_Run2018D,324293,1562,2881332024
2,data_2018_Data_MET_UL18_MET_Run2018D,320823,68,95529569
3,data_2018_Data_MET_UL18_MET_Run2018D,323474,224,420028502
0,data_2018_Data_MET_UL18_MET_Run2018D,322431,373,648688039
1,data_2018_Data_MET_UL18_MET_Run2018D,323857,311,547040417
2,data_2018_Data_MET_UL18_MET_Run2018D,322492,13,19101947
3,data_2018_Data_MET_UL18_MET_Run2018D,323702,97,159980225
4,data_2018_Data_MET_UL18_MET_Run2018D,322599,262,433128954
5,data_2018_Data_MET_UL18_MET_Run2018D,325159,241,375614350
6,data_2018_Data_MET_UL18_MET_Run2018D,324237,168,258247648
0,data_2018_Data_MET_UL18_MET_Run2018C,319991,633,978261336
1,data_2018_Data_MET_UL18_MET_Run2018C,320023,96,131758350
2,data_2018_Data_MET_UL18_MET_Run2018C,320064,87,139965689
0,data_2018_Data_MET_UL18_MET_Run2018D,320917,1771,2799853832
1,data_2018_Data_MET_UL18_MET_Run2018D,321219,626,916025885
2,data_2018_Data_MET_UL18_MET_Run2018D,322348,886,1599199887
3,data_2018_Data_MET_UL18_MET_Run2018D,321475,756,1211160812
4,data_2018_Data_MET_UL18_MET_Run2018D,321305,1764,2747892835
5,data_2018_Data_MET_UL18_MET_Run2018D,321909,537,898110149
6,data_2018_Data_MET_UL18_MET_Run2018D,323778,76,147751366
7,data_2018_Data_MET_UL18_MET_Run2018D,321396,1419,2183002426
8,data_2018_Data_MET_UL18_MET_Run2018D,322022,897,1554107732
9,data_2018_Data_MET_UL18_MET_Run2018D,322332,885,1555927176
10,data_2018_Data_MET_UL18_MET_Run2018D,321975,834,1351488647
11,data_2018_Data_MET_UL18_MET_Run2018D,320822,518,839978903
0,data_2018_Data_MET_UL18_MET_Run2018B,317641,1342,1991966333
1,data_2018_Data_MET_UL18_MET_Run2018B,317696,327,460001276
2,data_2018_Data_MET_UL18_MET_Run2018B,317649,436,670813655
3,data_2018_Data_MET_UL18_MET_Run2018B,317626,137,183322778
4,data_2018_Data_MET_UL18_MET_Run2018B,317089,36,42738172
5,data_2018_Data_MET_UL18_MET_Run2018B,317392,1643,2368039453
6,data_2018_Data_MET_UL18_MET_Run2018B,318874,184,299848545
7,data_2018_Data_MET_UL18_MET_Run2018B,317435,640,918795857
8,data_2018_Data_MET_UL18_MET_Run2018B,317392,2,2009212
0,data_2018_Data_MET_UL18_MET_Run2018C,319993,564,870862161
1,data_2018_Data_MET_UL18_MET_Run2018C,319993,659,1031679176
2,data_2018_Data_MET_UL18_MET_Run2018C,319528,46,69568546
3,data_2018_Data_MET_UL18_MET_Run2018C,319756,829,1348281036
4,data_2018_Data_MET_UL18_MET_Run2018C,320038,67,53026025
5,data_2018_Data_MET_UL18_MET_Run2018C,320064,80,128645778
6,data_2018_Data_MET_UL18_MET_Run2018C,319915,86,133205102
7,data_2018_Data_MET_UL18_MET_Run2018C,320065,355,572214918
8,data_2018_Data_MET_UL18_MET_Run2018C,319579,1572,2412612431
