,m1,delta,ctau,Signal,Background,S/sqrt(B)
sig_2018_Mchi-5p25_dMchi-0p5_ctau-1,5.0,0.1,1.0,3032.3719070044554,46.14937863220887,446.3746632384321
sig_2018_Mchi-5p5_dMchi-1p0_ctau-1,5.0,0.2,1.0,132.25177227202468,46.14937863220887,19.467876012915486
sig_2018_Mchi-11p0_dMchi-2p0_ctau-1,10.0,0.2,1.0,83.42901014023931,46.14937863220887,12.281012173883836
sig_2018_Mchi-10p5_dMchi-1p0_ctau-1,10.0,0.1,1.0,1951.6912138932034,46.14937863220887,287.2950729871359
sig_2018_Mchi-21p0_dMchi-2p0_ctau-1,20.0,0.1,1.0,1688.0138484185277,46.14937863220887,248.48093711366883
sig_2018_Mchi-22p0_dMchi-4p0_ctau-1,20.0,0.2,1.0,73.75526879176249,46.14937863220887,10.857007081794816
sig_2018_Mchi-33p0_dMchi-6p0_ctau-1,30.0,0.2,1.0,4344.518473929363,46.14937863220887,639.5267566797561
sig_2018_Mchi-31p5_dMchi-3p0_ctau-1,30.0,0.1,1.0,1875.151222414322,46.14937863220887,276.0281459846335
sig_2018_Mchi-44p0_dMchi-8p0_ctau-1,40.0,0.2,1.0,40.64475753117048,46.14937863220887,5.983035891302133
sig_2018_Mchi-42p0_dMchi-4p0_ctau-1,40.0,0.1,1.0,1048.1522963391092,46.14937863220887,154.29130814074375
sig_2018_Mchi-55p0_dMchi-10p0_ctau-1,50.0,0.2,1.0,19.16783786858175,46.14937863220887,2.821565901541797
sig_2018_Mchi-60p0_dMchi-20p0_ctau-1,50.0,0.4,1.0,0.30904582675819775,46.14937863220887,0.04549251578468428
sig_2018_Mchi-52p5_dMchi-5p0_ctau-1,50.0,0.1,1.0,436.3097591429522,46.14937863220887,64.226166109509
sig_2018_Mchi-63p0_dMchi-6p0_ctau-1,60.0,0.1,1.0,250.29097406703949,46.14937863220887,36.84361703876903
21,60.0,0.2,1.0,0.0,46.14937863220887,0.0
sig_2018_Mchi-77p0_dMchi-14p0_ctau-1,70.0,0.2,1.0,5.499700521830245,46.14937863220887,0.8095731802136755
sig_2018_Mchi-73p5_dMchi-7p0_ctau-1,70.0,0.1,1.0,173.71527090263936,46.14937863220887,25.57143316406035
sig_2018_Mchi-84p0_dMchi-8p0_ctau-1,80.0,0.1,1.0,127.82095869669662,46.14937863220887,18.815646346432025
22,80.0,0.2,1.0,0.0,46.14937863220887,0.0
sig_2018_Mchi-99p0_dMchi-18p0_ctau-1,90.0,0.2,1.0,2.1095552877821153,46.14937863220887,0.31053316019432836
sig_2018_Mchi-94p5_dMchi-9p0_ctau-1,90.0,0.1,1.0,90.43471776006709,46.14937863220887,13.312274326235304
sig_2018_Mchi-110p0_dMchi-20p0_ctau-1,100.0,0.2,1.0,1.3758797111348526,46.14937863220887,0.2025338123255172
sig_2018_Mchi-105p0_dMchi-10p0_ctau-1,100.0,0.1,1.0,67.36666720498488,46.14937863220887,9.916584874586253
