,m1,delta,ctau,Signal,Background,S/sqrt(B)
sig_2018_Mchi-5p5_dMchi-1p0_ctau-10,5.0,0.2,10.0,4.208892026986131,239.8144435153838,0.27178789910585666
sig_2018_Mchi-5p25_dMchi-0p5_ctau-1,5.0,0.1,1.0,1595.3942817844338,239.8144435153838,103.0220916363548
sig_2018_Mchi-5p25_dMchi-0p5_ctau-100,5.0,0.1,100.0,1.5826654162208413,239.8144435153838,0.10220012908484526
sig_2018_Mchi-5p5_dMchi-1p0_ctau-1,5.0,0.2,1.0,99.98550552545962,239.8144435153838,6.456533052776085
sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,5.0,0.2,100.0,0.08527718163055495,239.8144435153838,0.005506747592580486
sig_2018_Mchi-5p25_dMchi-0p5_ctau-10,5.0,0.1,10.0,70.59210468163013,239.8144435153838,4.55846329672172
sig_2018_Mchi-11p0_dMchi-2p0_ctau-10,10.0,0.2,10.0,3.4308408597443196,239.8144435153838,0.22154548595159582
sig_2018_Mchi-11p0_dMchi-2p0_ctau-1,10.0,0.2,1.0,72.75672456003818,239.8144435153838,4.698242954965074
sig_2018_Mchi-11p0_dMchi-2p0_ctau-100,10.0,0.2,100.0,0.0663671330865792,239.8144435153838,0.004285637064488084
sig_2018_Mchi-10p5_dMchi-1p0_ctau-100,10.0,0.1,100.0,1.6406734237309502,239.8144435153838,0.10594597820413919
sig_2018_Mchi-10p5_dMchi-1p0_ctau-1,10.0,0.1,1.0,1552.0149043355207,239.8144435153838,100.22088177262671
sig_2018_Mchi-10p5_dMchi-1p0_ctau-10,10.0,0.1,10.0,83.06422312990294,239.8144435153838,5.363846482776692
sig_2018_Mchi-22p0_dMchi-4p0_ctau-1,20.0,0.2,1.0,71.79261338400744,239.8144435153838,4.635985774367949
sig_2018_Mchi-21p0_dMchi-2p0_ctau-1,20.0,0.1,1.0,1405.4241684730712,239.8144435153838,90.7548304049545
sig_2018_Mchi-21p0_dMchi-2p0_ctau-10,20.0,0.1,10.0,94.81722669237224,239.8144435153838,6.122793047798116
sig_2018_Mchi-22p0_dMchi-4p0_ctau-10,20.0,0.2,10.0,4.087144092185304,239.8144435153838,0.26392606392266993
